# uniform1 uniform2 gaussian1 gaussian2
  0.534860 0.542401 -0.633870 0.049824
  0.302824 0.997404 0.719936 0.656496
  0.055795 0.282887 -0.791800 -0.777704
  0.048965 0.770528 1.131513 -0.095964
  0.359285 0.751368 -0.651581 0.566413
  0.357685 0.247471 1.456817 -0.651720
  0.208406 0.337035 0.274673 -1.976743
  0.083591 0.243143 -0.450563 1.980587
  0.864931 0.951401 0.660663 -0.255979
  0.916791 0.603839 -0.174422 -0.568528
  0.339997 0.756764 -0.183403 1.127030
  0.211208 0.536944 0.733449 0.712188
  0.155909 0.161435 2.083033 -2.344050
  0.445303 0.595499 0.137874 0.076371
  0.862120 0.112556 2.488784 2.098669
  0.218591 0.813459 0.644747 -0.964353
  0.642038 0.520475 0.763668 -0.372637
  0.908575 0.214297 -0.876566 0.644120
  0.494968 0.469384 0.301805 -1.126971
  0.267818 0.548924 1.915597 -1.192551
  0.827037 0.399975 0.521864 -0.130298
  0.622759 0.119394 1.545761 -0.303921
  0.174109 0.119493 -1.170241 -0.640664
  0.556398 0.610822 -0.854347 0.660109
  0.060017 0.613197 1.756627 0.570619
  0.510919 0.426679 0.253946 0.858383
  0.069008 0.040020 -0.276271 -0.191444
  0.816720 0.575121 1.155742 0.542879
  0.552933 0.615893 -0.392395 -0.026450
  0.278364 0.842628 -1.426400 -0.561871
  0.072007 0.971535 -0.279393 -1.779024
  0.656388 0.560287 0.333878 -0.146874
  0.641649 0.952359 1.224257 3.466182
  0.978324 0.957006 -1.153237 -0.498313
  0.108337 0.735325 0.326974 -1.729049
  0.827031 0.569284 -0.538330 0.714851
  0.041204 0.652109 -0.656832 0.008971
  0.875004 0.892797 -0.243535 1.372615
  0.067367 0.333290 -0.201738 -1.013613
  0.671169 0.116096 0.029445 -0.340768
  0.846339 0.064403 -0.468422 -0.538100
  0.401954 0.091704 -1.235734 -0.695371
  0.613123 0.869119 0.721738 1.315307
  0.097222 0.122419 0.753749 0.377120
  0.681521 0.630384 0.097897 -0.011265
  0.843562 0.241373 1.333704 -2.490103
  0.924450 0.216278 2.129909 1.136059
  0.491877 0.236724 -0.381345 1.956704
  0.610881 0.214493 -0.665594 -0.014624
  0.172276 0.615939 -0.910298 -0.548539
  0.647440 0.129464 -0.718806 -0.173577
  0.592823 0.335065 -1.270572 0.612840
  0.737103 0.933938 1.144928 -1.160526
  0.638749 0.200677 1.234864 -0.713780
  0.434687 0.466057 0.853035 -0.050185
  0.461086 0.102441 -0.918253 -0.462096
  0.065694 0.676858 1.646454 0.462695
  0.851420 0.057178 -0.415280 1.779592
  0.060056 0.386781 -1.597661 1.715323
  0.475793 0.276891 -0.209768 -1.847704
  0.885863 0.469579 1.319252 1.596426
  0.621735 0.238041 1.207574 0.981123
  0.793681 0.067753 0.472554 -0.530638
  0.891754 0.897822 -0.576266 -0.367227
  0.016456 0.721684 -0.199798 -0.913956
  0.074755 0.739031 1.893078 2.049251
  0.633540 0.291759 -1.070375 0.769353
  0.134409 0.818536 -2.213134 0.214264
  0.882074 0.155946 -0.429147 -0.777356
  0.512149 0.288493 0.560034 -1.833440
  0.586384 0.972610 -0.152583 0.136049
  0.566669 0.976441 0.391908 0.003387
  0.460911 0.877295 -1.638271 -1.002249
  0.036658 0.985183 -0.303341 -0.548810
  0.476602 0.241377 -2.417134 -1.427044
  0.736847 0.282176 -1.931739 0.520820
  0.031791 0.941584 0.760673 -1.245244
  0.860124 0.065683 0.667759 -1.456211
  0.288930 0.358034 1.087387 0.413273
  0.087794 0.073599 0.632465 0.549145
  0.865113 0.331107 0.113566 -0.411865
  0.485507 0.948420 0.078194 -0.354640
  0.800908 0.178199 0.086287 0.786566
  0.937944 0.853593 -0.740429 0.432833
  0.956762 0.377753 0.027070 -0.210108
  0.811655 0.506037 1.255954 -0.682637
  0.944756 0.764718 0.984551 -1.287429
  0.786002 0.630451 -0.626585 -0.135660
  0.524338 0.645729 0.065739 -0.996933
  0.905195 0.569896 -1.566564 1.021923
  0.460172 0.202431 -0.709030 -0.013410
  0.077546 0.894541 -0.425106 -0.644671
  0.954019 0.699746 -0.028643 -0.532461
  0.436933 0.904771 -1.714404 0.211462
  0.507788 0.941605 0.864393 -0.124352
  0.617135 0.209300 0.779042 -0.665235
  0.346134 0.524895 -0.378656 -0.331004
  0.739217 0.229984 -2.240226 -0.377985
  0.175342 0.872121 1.001793 0.630120
  0.766849 0.135206 0.077312 -0.217503
  0.872144 0.371105 0.135160 2.829595
  0.616355 0.442285 -0.014673 0.094876
  0.037510 0.577172 0.248775 -0.246843
  0.103256 0.554085 1.791593 -0.040028
  0.919388 0.182395 0.475560 0.307668
  0.402551 0.520398 0.358885 -0.163371
  0.790942 0.849728 1.172509 0.798970
  0.116786 0.081396 1.758104 0.813196
  0.732824 0.164887 2.035513 0.299204
  0.015891 0.592547 -0.951749 0.638657
  0.762726 0.663924 0.709760 0.696165
  0.844346 0.950828 0.135918 0.281655
  0.608724 0.860084 -1.456685 1.603210
  0.753327 0.999895 -0.591777 1.761243
  0.301347 0.965421 -1.000301 0.459915
  0.780335 0.982400 1.234201 0.956533
  0.357742 0.496355 0.701779 -0.709961
  0.994756 0.973157 0.340043 0.316348
  0.471008 0.657768 0.598836 1.521784
  0.808124 0.842267 -1.790986 2.086460
  0.104898 0.620169 0.350682 1.368315
  0.097190 0.473407 0.362276 -1.701876
  0.148945 0.556385 -0.520897 0.465765
  0.613283 0.997092 1.818882 -0.557893
  0.624083 0.091124 0.241508 1.435320
  0.560674 0.554824 -0.400337 0.625744
  0.467995 0.418443 -0.406267 0.941859
  0.014248 0.538760 0.118871 -0.051627
  0.180399 0.550494 2.396439 -0.032780
  0.968930 0.997112 0.347205 -1.214755
  0.383301 0.113856 -0.788508 -0.634587
  0.248062 0.951037 -0.464165 0.674413
  0.232276 0.507876 -0.425342 0.376732
  0.036716 0.772521 -0.582254 -1.757254
  0.797955 0.433383 -0.420297 0.239916
  0.983152 0.549236 0.051075 1.036604
  0.657850 0.546236 0.372544 0.281629
  0.149256 0.680324 1.406339 0.674429
  0.559002 0.636559 -0.832097 -1.298183
  0.056951 0.220142 2.456876 0.532064
  0.651860 0.569349 -0.397240 -0.537561
  0.576281 0.088556 -0.959169 -1.932023
  0.756021 0.333553 0.157936 -0.077790
  0.562002 0.844590 0.923639 1.541904
  0.964021 0.483828 1.904874 0.621755
  0.455264 0.595406 -0.879471 0.194444
  0.687313 0.978250 -0.572372 -1.903520
  0.504397 0.257862 -0.105812 0.046145
  0.845436 0.551792 0.699414 -0.344065
  0.265809 0.667271 -1.077044 1.039072
  0.133889 0.077419 -0.640807 -1.832457
  0.880011 0.482485 -1.976504 1.452831
  0.750514 0.965466 -1.502042 -0.006515
  0.588809 0.242548 0.818195 0.073041
  0.581412 0.619179 -0.055112 -2.203600
  0.194696 0.612339 -0.684257 0.342592
  0.574078 0.503610 0.980754 -0.313790
  0.552590 0.988565 0.723644 0.329701
  0.668935 0.713282 -0.610681 -0.876312
  0.166352 0.533128 -0.675244 -1.035161
  0.572034 0.486790 0.499984 -0.523665
  0.905915 0.374307 0.031140 0.498741
  0.850940 0.184855 0.204501 -0.252561
  0.929446 0.080193 -1.011232 -0.246551
  0.181100 0.827561 -2.119414 0.675001
  0.581441 0.397914 0.484095 -0.438964
  0.540421 0.001943 -0.558064 -0.761333
  0.712505 0.031857 -0.018472 -0.282968
  0.944740 0.969447 0.058610 -0.004409
  0.534838 0.808026 0.079526 0.257386
  0.873453 0.969359 0.323445 1.458768
  0.425202 0.657465 1.815466 -0.032388
  0.633870 0.351393 0.368713 0.427969
  0.580720 0.724290 -1.832566 -0.503833
  0.731486 0.894915 1.830521 0.369570
  0.138839 0.544896 0.249654 0.253325
  0.087673 0.819554 -1.742844 1.214253
  0.777679 0.968860 1.460375 -1.483155
  0.465251 0.695427 -0.321886 -0.340950
  0.047032 0.951986 -1.232264 1.174054
  0.021496 0.597980 -1.453662 0.917693
  0.939068 0.778214 -0.000021 0.637728
  0.943547 0.863726 2.091944 0.459871
  0.879364 0.192314 -0.375857 -1.318443
  0.193620 0.101050 -0.791596 -2.232118
  0.303676 0.324340 -0.433112 0.776476
  0.009562 0.960139 0.653952 0.688380
  0.039608 0.998175 -0.023069 -0.225527
  0.721244 0.982958 -2.715944 -0.044566
  0.053345 0.641833 0.528715 0.610352
  0.173407 0.799731 1.290172 0.232517
  0.645749 0.786370 -1.559921 -1.764077
  0.553747 0.037183 -0.684873 0.863756
  0.317586 0.876344 0.312053 -0.458375
  0.580309 0.013550 1.758210 0.211113
  0.434657 0.701578 -0.349745 2.379306
  0.790257 0.707191 0.474056 -1.360243
  0.917279 0.838725 -2.352638 0.033517
  0.683267 0.952925 0.363757 0.394015
  0.837973 0.866006 -0.938088 1.325966
  0.954260 0.417203 1.627697 -1.795778
  0.248076 0.438690 -0.960504 -0.206874
  0.235011 0.055440 0.934015 -0.438810
  0.972309 0.852239 -0.994566 -2.392719
  0.544472 0.829253 2.029570 -1.150854
  0.526811 0.270277 1.369095 -2.198230
  0.540468 0.765267 -0.902227 -0.492681
  0.262612 0.814401 0.386362 0.418599
  0.919177 0.852665 -0.104235 -0.618983
  0.777373 0.485509 0.813946 1.562767
  0.307787 0.600089 0.007529 -0.615581
  0.698509 0.572484 1.062271 -0.627149
  0.250287 0.157239 1.360085 0.444344
  0.803991 0.179158 -1.210328 -1.963501
  0.165697 0.910012 -0.651324 1.022494
  0.220265 0.440027 -0.538450 0.510268
  0.039969 0.166590 0.676131 1.698502
  0.762707 0.449810 0.245197 -1.244073
  0.155687 0.793938 -1.990687 0.699467
  0.039559 0.600928 1.976290 1.268410
  0.909994 0.437114 0.336179 -1.600158
  0.081011 0.689906 -0.047098 -0.310984
  0.420837 0.409040 0.868937 -0.086466
  0.855827 0.943833 0.153481 -0.508770
  0.409521 0.839677 0.956413 1.710627
  0.575769 0.164696 -1.357341 1.408677
  0.694818 0.347184 1.863273 0.194027
  0.315350 0.226083 0.508386 -0.468615
  0.249424 0.580943 1.798549 -0.061589
  0.169797 0.491641 -0.112849 0.562887
  0.927704 0.312578 0.325647 -0.718425
  0.065791 0.594090 -0.811090 -0.909557
  0.217992 0.048670 1.633058 -1.052597
  0.780009 0.089616 -1.225628 0.025408
  0.117303 0.694340 0.357200 0.991215
  0.044946 0.132556 -0.127873 0.411154
  0.339160 0.764643 -0.424636 2.249182
  0.260716 0.706479 -0.468856 -0.133466
  0.071795 0.331449 -1.344750 -0.726124
  0.943617 0.114830 -0.600281 -1.021814
  0.099561 0.205986 0.220351 -1.068624
  0.538487 0.853302 1.089659 0.395465
  0.489541 0.812324 -0.622062 1.028192
  0.285193 0.324030 -0.171734 0.358394
  0.912051 0.213100 -0.816913 0.563969
  0.551742 0.739554 0.048057 1.518519
  0.512795 0.818645 2.223055 -0.454043
  0.491455 0.123430 -0.730683 0.238450
  0.269619 0.072969 -0.579113 -0.337598
  0.539518 0.190735 0.966249 1.001384
  0.816612 0.014679 1.163167 -0.119702
  0.012957 0.331105 -0.498736 -1.865839
  0.797203 0.686553 -1.140826 0.436088
  0.040848 0.379890 -1.757637 -0.907563
  0.782845 0.833643 -0.036866 -0.706318
  0.806097 0.047715 1.015713 0.939095
  0.703097 0.338795 -1.780926 1.286855
  0.569674 0.847554 -0.392243 0.819038
  0.560154 0.942267 -0.441624 0.460216
  0.680244 0.219049 0.382117 0.242241
  0.492659 0.713794 1.125964 0.262751
  0.876029 0.590456 -0.111025 0.082637
  0.711974 0.958687 0.959316 -0.026813
  0.360956 0.949415 0.861252 0.766336
  0.889950 0.633153 -1.100128 -0.782926
  0.381462 0.139090 1.397468 0.573933
  0.584037 0.593173 -0.094120 -0.731144
  0.959932 0.626262 1.567092 0.060222
  0.817350 0.811026 0.293021 0.396775
  0.176743 0.345098 -0.401372 -1.107200
  0.278916 0.258075 1.056651 0.130516
  0.868324 0.969803 -0.094603 0.513311
  0.181760 0.051166 -0.420905 1.457716
  0.831880 0.924917 1.082708 0.615686
  0.460862 0.816324 1.016856 1.347774
  0.044006 0.180024 -1.101675 0.721675
  0.000846 0.488137 -1.885671 -1.397546
  0.779917 0.620741 0.243544 -0.793800
  0.234532 0.259421 -0.485943 -0.609403
  0.450831 0.441428 0.095691 1.846383
  0.920973 0.599126 -0.153144 0.147494
  0.769530 0.517427 -0.933129 -1.250690
  0.419807 0.177120 0.695691 0.819229
  0.661837 0.772069 0.061834 -1.089104
  0.764610 0.191162 -1.352937 -0.680544
  0.367968 0.642785 0.220074 1.248005
  0.807886 0.417779 0.381048 -0.677462
  0.102742 0.778810 -0.749391 -0.689274
  0.738225 0.202117 1.093804 -0.095094
  0.874406 0.047225 0.965933 0.208784
  0.548763 0.853441 -1.893027 -0.158856
  0.870110 0.525391 -0.921508 -1.037385
  0.072687 0.268272 -0.048514 -0.600329
  0.057667 0.344302 0.415579 1.375340
  0.233219 0.177308 -0.105436 0.394423
  0.308306 0.178879 -1.017479 0.602689
  0.085396 0.501997 1.899889 -0.686099
  0.186642 0.401481 -0.677308 2.298972
  0.894945 0.554741 -0.056779 0.203678
  0.971563 0.235331 1.100525 -0.969358
  0.073736 0.978963 0.407469 0.216778
  0.572705 0.811105 1.550872 -1.158298
  0.489129 0.174068 1.274375 0.628730
  0.964178 0.951696 0.554373 -0.323785
  0.476460 0.173250 -1.740593 0.546534
  0.447132 0.734154 -1.421354 1.604406
  0.329603 0.514512 -0.434991 3.892363
  0.660509 0.987779 -0.605416 0.617072
  0.420406 0.628806 -0.488010 0.382134
  0.593253 0.267609 0.081213 -1.066563
  0.850591 0.475454 -1.083403 -0.524324
  0.872718 0.150824 1.775491 0.770120
  0.045431 0.384353 1.872231 -0.943617
  0.493898 0.228486 0.210106 1.565152
  0.355495 0.036611 0.796982 1.744270
  0.610275 0.486646 1.540132 -0.775773
  0.398654 0.237506 1.370712 1.755718
  0.263756 0.827128 0.184865 0.347365
  0.848144 0.529055 -1.294557 -1.158641
  0.076523 0.493763 0.835712 -0.277983
  0.481444 0.869978 0.229653 0.938152
  0.267064 0.202125 0.230357 -1.320373
  0.172488 0.623958 -1.415332 -0.799364
  0.894846 0.136410 -0.086360 -0.242601
  0.280866 0.355615 0.503580 2.328988
  0.824295 0.209731 0.073551 0.535099
  0.035625 0.135140 -0.461002 -0.717753
  0.470208 0.304268 -0.513259 -0.281784
  0.555287 0.353402 -0.556763 -0.736955
  0.765721 0.351751 2.209597 -0.618138
  0.775176 0.311221 -0.574963 0.012856
  0.347656 0.824474 -1.212037 0.298107
  0.272302 0.304461 -0.575894 1.227646
  0.450928 0.158066 -0.941990 -1.561335
  0.968647 0.118316 0.623359 -1.633608
  0.736409 0.870145 -0.484683 0.231032
  0.365454 0.631529 -0.710010 -1.412121
  0.539999 0.455848 0.196444 -0.033483
  0.386957 0.730926 -0.311840 -1.398900
  0.447712 0.032072 -0.449842 -0.270652
  0.949818 0.820333 0.517990 -0.343451
  0.054262 0.119310 -0.812245 -1.109306
  0.599142 0.538289 0.517023 -1.065493
  0.365857 0.713273 -0.748354 -1.325719
  0.287688 0.646094 0.158533 -1.738471
  0.152768 0.745482 -0.320947 0.700948
  0.059483 0.643575 1.576599 1.567789
  0.479248 0.091615 -0.297310 -1.443439
  0.637245 0.669453 -0.263716 -1.117710
  0.569339 0.090338 1.093705 0.888707
  0.318911 0.952043 -0.086415 1.235750
  0.014525 0.303600 -0.388278 0.801446
  0.109316 0.877772 0.606113 -0.334323
  0.492224 0.954112 0.999680 -0.270441
  0.292949 0.728698 0.785871 -0.929272
  0.372240 0.176499 0.771619 1.854209
  0.727031 0.331567 -1.564451 1.885031
  0.190496 0.026505 0.644907 1.222253
  0.538701 0.995217 -1.118263 0.953441
  0.246510 0.708697 -0.742009 0.643949
  0.960851 0.585442 -0.895739 0.118395
  0.806251 0.045688 -0.838653 -1.303154
  0.759191 0.238942 0.111079 0.730716
  0.089746 0.015066 0.385752 0.750055
  0.437721 0.752138 0.914232 1.015668
  0.758083 0.265300 -0.397821 1.753257
  0.026357 0.692051 -1.538045 1.041156
  0.036650 0.673841 -0.348973 0.802865
  0.561199 0.044289 -0.792502 -1.382451
  0.273411 0.091938 -0.545325 1.371536
  0.734483 0.991436 -0.304632 1.239314
  0.933395 0.270945 -0.159322 -1.963456
  0.565630 0.429063 -1.839642 -1.640863
  0.515341 0.606334 1.260066 -0.350361
  0.528671 0.156391 -0.459755 -1.025287
  0.649462 0.673105 -1.194484 0.966805
  0.252496 0.335317 1.302001 -0.944613
  0.961269 0.788721 1.017250 -0.560803
  0.767554 0.879435 -0.942136 -0.968028
  0.556096 0.779665 1.476510 0.125740
  0.136098 0.245495 -0.178057 0.238469
  0.132976 0.521144 -0.595857 -0.886133
  0.572588 0.889353 -2.011896 -1.632615
  0.238213 0.428709 0.610483 -0.367611
  0.089768 0.163117 1.590672 0.492299
  0.758507 0.711351 1.185731 -1.678380
  0.273899 0.613609 -0.646555 -0.835879
  0.636038 0.438331 0.887717 0.050642
  0.469785 0.354866 -0.199456 1.911534
  0.322665 0.713625 -0.307055 1.349704
  0.699419 0.580294 0.425717 -1.082120
  0.432875 0.957458 -1.013687 -0.398835
  0.955042 0.205891 -0.154118 0.535358
  0.137179 0.387026 -0.361475 0.817471
  0.338976 0.399790 0.914671 -1.992783
  0.175116 0.776959 0.614033 -1.486099
  0.595096 0.791186 0.611788 0.177299
  0.445862 0.170984 -1.891786 -0.130242
  0.426693 0.849000 0.327411 0.585053
  0.672668 0.737390 -1.039546 -0.177867
  0.789777 0.004398 -1.114127 -0.173146
  0.461811 0.414475 -0.116222 0.887618
  0.517264 0.526311 -0.476426 0.580074
  0.158548 0.699839 -1.418570 -1.546320
  0.732775 0.361476 1.010811 -0.038984
  0.642578 0.263620 0.649589 -0.738081
  0.169380 0.742837 1.161436 -0.459425
  0.680209 0.685552 1.122008 0.176541
  0.104747 0.518103 -0.133436 1.639557
  0.605630 0.648935 0.456496 0.819994
  0.750063 0.757717 -1.234396 0.612261
  0.440100 0.673348 -0.420263 0.636580
  0.762125 0.160201 -0.859888 1.449309
  0.142446 0.568622 -0.386021 -0.120114
  0.194377 0.833582 0.589045 -2.921063
  0.930662 0.551183 -0.180221 -0.020482
  0.738080 0.621242 -1.128091 -0.338317
  0.068179 0.590214 0.491071 0.224047
  0.909737 0.118028 -0.121145 -1.720641
  0.361306 0.508331 -0.425054 -0.211668
  0.017576 0.123508 -0.306935 0.202700
  0.296997 0.292474 -0.289019 -0.534273
  0.562822 0.266302 1.038428 -0.582685
  0.827350 0.814728 1.848318 -0.376388
  0.888863 0.208424 -0.306629 -0.174333
  0.792894 0.128834 -1.438988 -0.582108
  0.757529 0.606701 -0.267151 -0.576437
  0.820330 0.852564 -0.336776 -1.932417
  0.335011 0.323313 -0.343974 -0.320289
  0.102445 0.721167 0.619644 1.483341
  0.956429 0.709686 -0.689527 0.205123
  0.027824 0.984356 -0.322283 0.435821
  0.981410 0.877598 -0.767140 0.258121
  0.450568 0.046376 0.305545 -0.114390
  0.042859 0.044176 -0.458609 -0.814467
  0.946906 0.523312 -0.792085 -0.199283
  0.120345 0.573430 -1.218557 -0.216457
  0.588340 0.258375 1.236058 0.402049
  0.774918 0.619785 0.224491 0.666776
  0.771430 0.829589 0.163612 -1.341910
  0.005700 0.512110 0.489272 0.181020
  0.467113 0.810397 1.019735 -0.141018
  0.462481 0.092753 -0.904399 0.443872
  0.266462 0.488155 -0.096112 -1.839198
  0.397187 0.037065 -1.163847 0.220581
  0.610845 0.099339 1.169757 -1.381990
  0.233848 0.960734 0.790629 0.019716
  0.192933 0.514810 1.830984 -1.832497
  0.903223 0.520518 -1.793603 0.365810
  0.908736 0.255344 -0.367567 0.870225
  0.840296 0.847504 -1.007323 2.138237
  0.102054 0.753042 -0.078159 -0.868608
  0.588481 0.434542 -0.933737 0.768839
  0.859018 0.545499 0.011850 -0.555969
  0.005143 0.183276 0.046459 1.262350
  0.065041 0.662221 1.626205 0.913630
  0.676873 0.451527 -0.423849 0.128586
  0.418013 0.792815 -0.044395 1.189410
  0.146353 0.716868 0.292295 -0.257094
  0.405709 0.775719 -1.443167 0.504731
  0.227257 0.449070 0.973980 -0.216167
  0.776546 0.779896 0.975101 0.626382
  0.490059 0.346908 -1.180052 -0.360530
  0.134904 0.812348 1.114095 1.215598
  0.425214 0.692981 1.762215 -0.032596
  0.622964 0.550414 -1.205035 0.946899
  0.820929 0.654335 -0.559435 -0.128845
  0.207698 0.866829 -0.154418 -0.739233
  0.532967 0.822529 -1.402554 -0.445074
  0.383658 0.991337 0.486907 -1.018154
  0.655231 0.449257 -1.005031 1.456696
  0.327399 0.198068 0.224928 1.878120
  0.365904 0.076412 -1.288578 0.908867
  0.916840 0.036786 0.438038 0.479058
  0.508239 0.947329 1.788476 -0.092882
  0.967941 0.281420 0.238828 -0.986256
  0.877803 0.234015 -0.554799 -1.055305
  0.408535 0.739757 1.460877 0.645536
  0.827951 0.348905 1.076483 -0.083913
  0.026547 0.329238 1.447269 0.412672
  0.986140 0.445796 0.386863 -1.350104
  0.373748 0.625141 0.096620 2.547374
  0.206719 0.782348 -0.315594 -1.548722
  0.092897 0.185262 -0.192226 0.926355
  0.790249 0.261305 0.808835 -1.246102
  0.478289 0.132099 1.233874 0.429414
  0.784048 0.091646 0.590578 -0.723179
  0.257536 0.852244 0.351828 0.866094
  0.725662 0.701592 0.465144 1.435804
  0.980604 0.266443 0.686601 -1.269641
  0.925182 0.889351 0.088023 0.319393
  0.924237 0.767684 -0.846633 -0.444319
  0.917064 0.898423 -1.145193 -0.273364
  0.653149 0.826757 -0.010963 -0.714762
  0.086800 0.830935 -0.494587 0.427276
  0.791809 0.701404 -1.029407 -0.881474
  0.470143 0.946280 0.770862 1.049227
  0.568740 0.564028 0.656426 -0.258812
  0.061838 0.542480 -0.654056 -1.432105
  0.638889 0.874621 -0.867925 0.681739
  0.846085 0.732039 -0.436196 -0.637365
  0.589419 0.616131 -0.687313 0.874344
  0.756408 0.070702 -1.201473 -0.699389
  0.697345 0.288173 -0.533792 -0.350895
  0.429932 0.011967 -1.077441 -1.895449
  0.104337 0.961968 0.367874 0.290933
  0.857298 0.992017 0.000109 0.101400
  0.541081 0.469740 -0.141868 0.192809
  0.061784 0.612667 0.359058 0.899014
  0.483007 0.521791 -0.509099 -1.610445
  0.639011 0.530469 -0.961214 0.435922
  0.839969 0.820659 0.171425 0.845716
  0.197453 0.777924 -0.562175 -0.954544
  0.355428 0.467676 0.704693 -1.677692
  0.957746 0.230077 0.300091 0.750009
  0.656317 0.818705 0.071767 -0.907117
  0.977802 0.091385 -0.795690 -0.968491
  0.116598 0.553719 -0.993565 -1.224273
  0.106786 0.899286 -0.073444 -1.567219
  0.280789 0.921213 -0.261122 1.081556
